ID,Size,Predicted,Actual
0,111,0.08117284109056695,YES
1,22,0.07005555263696918,YES
2,75,0.07265485402296644,NO
3,131,0.08117284109056695,YES
4,74,0.08117284109056695,NO
5,84,0.08117284109056695,NO
6,70,0.070016682916039,NO
7,57,0.070016682916039,NO
8,70,0.070016682916039,NO
9,59,0.070016682916039,NO
10,88,0.070016682916039,NO
11,40,0.07005555263696918,NO
12,99,0.08117284109056695,NO
13,187,0.12546029556951546,NO
14,196,0.0977638575436411,NO
15,192,0.07291441204781662,NO
16,97,0.070016682916039,NO
17,98,0.08117284109056695,NO
18,96,0.08117284109056695,NO
19,173,0.12546029556951546,NO
20,141,0.08146015638336727,NO
21,142,0.08146015638336727,NO
22,188,0.17067792543627006,NO
23,90,0.070016682916039,NO
24,110,0.08117284109056695,NO
25,62,0.070016682916039,NO
26,61,0.070016682916039,NO
27,120,0.08117284109056695,NO
28,116,0.070016682916039,NO
29,58,0.070016682916039,NO
30,74,0.070016682916039,NO
31,113,0.24167274915966713,NO
32,48,0.070016682916039,NO
33,77,0.08117284109056695,NO
34,65,0.070016682916039,NO
35,74,0.08117284109056695,NO
36,83,0.07265485402296644,NO
37,128,0.12503891478871348,NO
38,72,0.08117284109056695,NO
39,76,0.07265485402296644,NO
40,69,0.070016682916039,NO
41,83,0.08117284109056695,NO
42,65,0.070016682916039,NO
43,88,0.070016682916039,NO
44,40,0.07005555263696918,NO
45,86,0.08117284109056695,NO
46,89,0.08117284109056695,NO
47,49,0.070016682916039,NO
48,102,0.070016682916039,NO
49,94,0.070016682916039,NO
50,72,0.070016682916039,NO
51,60,0.08117284109056695,NO
52,76,0.08117284109056695,NO
53,92,0.09742513722989388,NO
54,96,0.09742513722989388,NO
55,70,0.08117284109056695,NO
56,86,0.09742513722989388,NO
57,101,0.070016682916039,NO
58,169,0.07026753027140033,NO
59,115,0.070016682916039,NO
60,153,0.0977638575436411,NO
61,58,0.070016682916039,NO
62,47,0.070016682916039,NO
63,49,0.070016682916039,NO
64,58,0.070016682916039,NO
65,70,0.070016682916039,NO
66,141,0.07026753027140033,NO
67,93,0.070016682916039,NO
68,273,0.17185439685247203,NO
69,96,0.8059342603928794,NO
70,50,0.070016682916039,NO
71,241,0.07347671070006388,NO
72,195,0.12546029556951546,NO
73,131,0.070016682916039,NO
74,170,0.07026753027140033,YES
75,161,0.08146015638336727,NO
76,102,0.09742513722989388,NO
77,150,0.08146015638336727,NO
78,65,0.070016682916039,NO
79,88,0.070016682916039,NO
80,40,0.07005555263696918,NO
81,57,0.070016682916039,NO
82,39,0.07005555263696918,NO
83,85,0.09742513722989388,NO
84,93,0.09742513722989388,NO
85,87,0.09742513722989388,NO
86,81,0.09742513722989388,NO
87,95,0.07265485402296644,NO
88,66,0.07265485402296644,NO
89,94,0.07265485402296644,NO
90,76,0.070016682916039,NO
91,116,0.070016682916039,NO
92,56,0.070016682916039,NO
93,48,0.070016682916039,NO
94,71,0.08117284109056695,NO
95,45,0.07005555263696918,NO
96,45,0.07005555263696918,NO
97,30,0.07005555263696918,NO
98,74,0.12503891478871348,NO
99,299,0.07081097588116383,YES
100,82,0.07265485402296644,YES
101,197,0.07291441204781662,NO
102,173,0.07291441204781662,NO
103,84,0.07265485402296644,NO
104,75,0.070016682916039,YES
105,65,0.08117284109056695,NO
106,96,0.08117284109056695,NO
107,193,0.9995416896523164,NO
108,98,0.17013421847654592,NO
109,88,0.07265485402296644,NO
110,67,0.12503891478871348,NO
111,92,0.07265485402296644,NO
112,56,0.08117284109056695,NO
113,101,0.08117284109056695,YES
114,136,0.08117284109056695,NO
115,105,0.08117284109056695,NO
116,377,1.0,NO
117,174,0.9949315425978068,NO
118,244,0.9999999999732607,NO
119,101,0.07265485402296644,YES
120,113,0.3493009031672568,NO
121,110,0.070016682916039,NO
