ID,Size,Predicted,Actual
0,78,0.0010438413361169101,YES
1,87,0.0010438413361169101,NO
2,68,0.0010438413361169101,NO
3,58,0.0010438413361169101,YES
4,196,3.484320557491289E-4,NO
5,78,0.0010438413361169101,NO
6,64,0.0010438413361169101,NO
7,173,3.484320557491289E-4,NO
8,246,0.0010438413361169101,NO
9,107,3.484320557491289E-4,NO
10,110,3.484320557491289E-4,YES
11,58,0.0010438413361169101,NO
12,37,0.0010438413361169101,NO
13,142,3.484320557491289E-4,YES
14,114,3.484320557491289E-4,NO
15,59,0.0010438413361169101,NO
16,64,0.0010438413361169101,NO
17,164,3.484320557491289E-4,NO
18,70,0.0010438413361169101,NO
19,32,0.0010438413361169101,NO
20,148,3.484320557491289E-4,NO
21,156,3.484320557491289E-4,NO
22,119,3.484320557491289E-4,NO
23,118,3.484320557491289E-4,NO
24,156,3.484320557491289E-4,NO
25,85,0.0010438413361169101,NO
26,39,3.484320557491289E-4,YES
27,33,0.0010438413361169101,NO
28,81,0.0010438413361169101,NO
29,25,0.0010438413361169101,NO
30,147,3.484320557491289E-4,YES
31,94,3.484320557491289E-4,NO
32,29,0.0010438413361169101,NO
33,52,3.484320557491289E-4,YES
34,43,3.484320557491289E-4,NO
35,195,3.484320557491289E-4,NO
36,243,3.484320557491289E-4,YES
37,28,0.0010438413361169101,NO
38,37,0.0010438413361169101,NO
39,64,0.0010438413361169101,NO
40,28,0.0010438413361169101,NO
41,265,0.0010438413361169101,YES
42,36,0.0010438413361169101,NO
43,51,3.484320557491289E-4,NO
44,38,0.0010438413361169101,NO
45,52,0.0010438413361169101,NO
46,37,0.0010438413361169101,NO
47,46,3.484320557491289E-4,NO
48,113,3.484320557491289E-4,NO
49,36,0.0010438413361169101,NO
50,116,3.484320557491289E-4,NO
51,89,0.0010438413361169101,YES
52,50,3.484320557491289E-4,NO
53,31,0.0010438413361169101,NO
54,98,3.484320557491289E-4,NO
55,26,0.0010438413361169101,NO
56,25,0.0010438413361169101,NO
57,40,3.484320557491289E-4,NO
58,59,0.0010438413361169101,NO
59,36,0.0010438413361169101,NO
60,58,0.0010438413361169101,NO
61,37,0.0010438413361169101,NO
62,268,0.0010438413361169101,YES
63,70,0.0010438413361169101,NO
64,72,2.0911752404851526E-4,NO
65,993,0.0010438413361169101,YES
66,155,0.0010438413361169101,YES
67,35,6.536802196365537E-5,YES
68,47,6.536802196365537E-5,YES
69,27,0.0010438413361169101,NO
70,301,3.484320557491289E-4,YES
71,119,0.0010438413361169101,NO
72,153,0.0010438413361169101,NO
73,51,0.0010438413361169101,NO
74,51,0.0010438413361169101,NO
75,108,0.0010438413361169101,NO
76,46,0.0010438413361169101,NO
77,53,0.0010438413361169101,NO
78,436,0.0010438413361169101,NO
79,382,0.0010438413361169101,NO
80,30,0.0010438413361169101,NO
81,22,0.0010438413361169101,NO
82,91,2.6136957658128593E-4,YES
83,169,1.7427675148135236E-4,YES
84,75,0.0010438413361169101,NO
85,93,0.0010438413361169101,NO
86,49,0.0010438413361169101,NO
87,383,0.0010438413361169101,NO
88,59,0.0010438413361169101,NO
89,95,9.507510933637573E-5,YES
90,344,2.0911752404851526E-4,YES
91,443,0.0010438413361169101,YES
92,1127,5.22466039707419E-4,YES
93,614,1.7427675148135236E-4,YES
94,723,1.4938751120406333E-4,YES
95,402,0.0010438413361169101,YES
96,344,2.0911752404851526E-4,YES
97,441,0.0010438413361169101,YES
98,981,5.22466039707419E-4,YES
99,2032,0.0010438413361169101,YES
100,625,3.484320557491289E-4,YES
101,436,0.0010438413361169101,YES
102,335,0.0010438413361169101,YES
103,695,2.0911752404851526E-4,YES
104,824,2.6136957658128593E-4,YES
105,441,0.0010438413361169101,YES
106,679,5.22466039707419E-4,YES
107,344,2.0911752404851526E-4,YES
108,479,0.0010438413361169101,YES
109,549,5.22466039707419E-4,YES
110,336,2.0911752404851526E-4,YES
111,13508,0.0010438413361169101,YES
112,344,2.0911752404851526E-4,YES
113,241,9.507510933637573E-5,YES
114,565,2.6136957658128593E-4,YES
115,433,0.0010438413361169101,YES
116,443,0.0010438413361169101,YES
117,772,1.7427675148135236E-4,YES
118,443,0.0010438413361169101,YES
